,percent_time_idle,hourly_wage
19568,6.34374165999,53.0994947682
19569,7.81764085449,52.2286263949
19570,50.1251393358,33.763052602
19572,15.2777777778,51.4051149425
19584,12.7710843373,60.0776734524
19585,6.30029010893,61.431899902
19588,6.74359586144,55.2103603102
19591,11.8947931866,50.1971488684
19592,8.28808650319,52.5957883495
19595,70.1465579523,16.0996864557
19597,38.7922715233,35.7296151834
19600,10.8974951474,52.6864679316
19603,16.2879423749,50.5277014003
19608,21.2319790301,50.9507895331
19609,7.34965310887,56.4606253905
19611,15.625,49.5836327586
19613,41.1186420871,37.8782439976
19615,9.1689920229,52.3200539127
19618,6.05828079064,53.9951912992
19620,6.23016929029,60.203542228
19622,13.0505404784,50.2540565619
19623,72.355894627,15.666180994
19624,7.50584668358,57.3281374487
19625,10.8667179477,54.4173760815
19628,33.4649041147,50.3510474515
19629,48.8603406326,24.9999657689
19631,44.3045940843,34.4029981988
19634,13.2212466634,48.7181620464
19638,70.6451612903,16.8094638487
19643,48.9273356401,28.5961875671
19644,6.4678030303,53.1083855799
19645,39.3103448276,61.1444090369
19649,17.665615142,47.5938300881
19650,33.8817358131,28.8562971733
19652,9.52380952381,55.1764422551
19653,79.0916474888,17.5848344949
19657,8.559496997,58.6211556384
19658,8.0604534005,57.5335012594
19660,16.9022969805,52.1071910505
19661,33.1730769231,37.6771899867
19662,12.6079447323,49.0090798642
19663,8.75547408867,54.8030116182
19664,6.63622038328,50.3314482277
19665,10.8522106747,50.4595914549
19667,29.0322580645,49.682269188
19669,55.504587156,23.9081683012
19670,24.2016178424,46.2013331443
19671,23.963884935,43.8932311791
19673,24.7000967903,44.1816124094
19674,10.9898011593,54.1876778978
19675,6.63814339427,57.7362893816
19679,44.9906878171,38.2453012785
19680,10.7708375446,52.4224085653
19684,63.7974901893,20.5819554753
19685,40.0,41.7540689655
19686,23.8578680203,48.6706809032
19687,7.35265798983,57.2260520774
19688,6.24989522037,65.6932919649
19691,36.5561694291,38.9789734385
19700,44.6428571429,39.3243842365
19701,28.9217709132,45.9519888113
19705,7.37749992764,50.7757587734
19706,24.585401516,41.0235524048
19708,81.3626907074,13.397340858
19710,5.27272727273,56.1805768025
19712,18.4297316074,47.6886250431
19714,39.7849462366,33.8423433445
19716,8.35427135678,51.173416219
19717,56.2183493773,25.9641344071
19722,99.5262704565,7.7519379845
19724,67.0413631991,22.1859405875
19729,41.474772504,34.5822808679
19733,22.9077898845,47.209923677
19735,13.1958762887,52.4475762531
19737,25.6132756133,43.1066278549
19738,10.6219490146,48.3999900249
19739,8.0,57.2446096365
19740,11.3234458168,48.6939390105
19743,18.1120161767,49.1157794751
19746,9.89668761316,76.4668236124
19749,18.0327868852,46.9427247032
19754,13.7376157482,51.1531996418
19756,9.76503954438,52.778003675
19757,25.0040592653,44.5251037562
19760,41.1016949153,35.606440678
19761,66.0899653979,19.7101414691
19765,10.8043793431,54.2487040737
19767,28.5861447335,38.1219817596
19775,46.2729912875,29.5956804753
19776,26.0155556269,39.6945215167
19779,42.1045485404,38.1992555657
19781,26.6639482728,47.7824374351
19789,18.2678357984,52.195165171
19791,43.3858696749,35.4051927682
19792,15.3846153846,54.4648531967
19796,7.943820763,55.3968763371
19797,10.5233086612,54.1312467257
19798,21.4182344428,47.4663985229
19799,10.989010989,55.4335965049
19803,64.7651006711,23.3343763018
19804,11.6366353012,52.2070891483
19805,19.1010874461,51.8071175467
19806,61.1307420495,20.2849567442
19808,37.3059565721,36.0554650728
19811,46.9696969697,30.6179310345
19812,54.6779141104,25.3541622594
19814,30.9325946445,44.6881421339
19815,62.4561232449,19.4401561407
19816,10.3705011898,53.0236184332
19819,10.5263157895,51.5551361162
19820,41.3722060829,35.7694355229
19823,66.825659232,19.2673076833
19826,57.2845969879,21.23688592
19829,12.1083827265,46.7589044936
19830,10.0735829983,52.5465197439
19831,21.9904664562,43.7209690242
19832,14.803256445,51.9828700862
19833,19.291964996,62.1746358324
19836,86.187299234,32.4684951816
19837,8.20939916716,53.3179823176
19839,64.7814910026,19.2325077564
19844,53.1100478469,25.8093647913
19845,12.9941434846,58.559246731
19846,8.58805767674,50.3852565326
19849,7.98449612403,56.6435060144
19852,6.43955598586,49.0033036304
19853,55.174563591,27.2298641328
19865,58.413559322,23.9206639392
19866,8.38648296275,50.7177745565
19867,9.98356267318,59.4070513703
19872,6.54337296345,57.321003963
19873,42.9141716567,38.6322196985
19874,12.6740947075,57.581601191
19876,12.5528103559,51.5963931037
19879,5.31939637855,63.4570945741
19883,74.1451597876,12.9762479237
19885,5.39878108561,53.1828389246
19886,26.4013405949,42.1847420655
19887,21.8078089962,46.9283053368
19892,74.4791666667,15.3488146552
19893,39.5363738301,35.8569966487
19897,7.58282258557,53.377465123
19899,7.81812835404,50.6739854545
19903,60.2505694761,24.0314397926
19904,16.6820276498,61.5146353091
19907,54.8672055427,24.6407342518
19908,50.8151364982,29.6875447964
19910,10.8924008706,49.9647503777
19912,9.46234107612,51.2118661312
19917,7.01576610139,59.5942908646
19918,12.8443951859,52.3259009482
19920,69.0848762903,18.4379304695
19921,14.0672782875,46.8012907308
19922,21.3812183152,47.8757606827
19923,44.8085805438,36.7522252635
19924,28.9256198347,43.6524750641
19925,33.7634408602,39.352240267
19927,32.1256038647,38.1537831084
19929,10.812231247,53.5310872037
19932,66.0256410256,20.4603448276
19937,31.8681318681,37.410784388
19945,11.2283655327,50.2644058101
19950,47.0136184228,32.009233379
19953,63.4428943013,19.134971176
19955,37.2795969773,39.7358325371
19957,7.00455580866,53.3820626816
19960,5.37322912713,56.2125990288
19964,12.4938180538,51.2455351968
19969,22.1569822924,49.810361281
19974,29.0798802051,39.9470048059
19976,12.2520063072,51.4601696586
19977,14.1282951679,54.4391789901
19979,23.9904988124,43.6991956753
19981,12.925170068,55.1748252404
19986,19.6312959508,46.0790155784
19990,7.75546092078,55.6352625823
19993,28.695494246,45.1514703295
19995,27.5252525253,56.7059561129
19996,8.0,48.7211586207
19998,54.7179624346,23.4453859019
19999,19.9391929243,48.7206191266
20000,39.4648829431,41.5558505363
20001,8.85348789355,49.6545338004
20005,48.2558139535,26.1659663192
20006,14.4394180218,53.4419332943
20007,35.0758853288,36.8524556609
20011,26.1511054266,43.4089227997
20018,9.06002265006,56.2071667903
20019,5.36564453169,51.4072317392
20022,64.3631436314,20.2623493131
20025,72.2340576623,16.6053509249
20027,22.543221812,41.9045408748
20030,14.7960064319,51.0772152283
20033,13.063583815,48.5357640024
20034,26.7082031397,46.0338946967
20035,17.7029518554,47.9251997302
20040,30.9751434034,41.9456926221
20043,7.97108931337,65.4963772631
20046,63.0111524164,21.8681925394
20049,23.4285714286,44.4001827138
20055,9.48905109489,46.5540724893
20056,13.0929791271,49.2707884578
20060,5.85106382979,52.6551173881
20064,10.8742069771,57.3555799099
20066,54.2537640696,22.6282707207
20068,14.9812094294,50.8805061084
20069,30.3808772401,45.0000242165
20070,11.1687289893,48.2977883778
20075,53.6781609195,29.9549631391
20076,28.0508785289,39.7806454248
20085,19.6224720223,43.5010267002
20087,11.9279409115,53.9994319756
20089,50.1203369434,31.4352172289
20090,23.792107796,42.5111223846
20092,10.4089219331,52.9380438405
20093,24.085726746,45.5889941943
20095,26.7262791853,32.1282696953
20096,28.3433740664,41.6813056251
20102,21.3098729228,51.8248559005
20104,6.48644765827,55.8378590372
20105,68.4614735421,18.7394425835
20107,8.04448763632,54.9138098589
20108,56.7117075712,22.7998896957
20109,60.4545454545,20.9037366771
20112,7.9101003925,56.9275162226
20118,26.1980830671,44.3509661783
20124,39.3727224989,38.4241100016
20125,7.67487756743,51.3690444084
20127,17.7130044843,55.5316932117
20129,7.77566539924,56.5466762816
20135,7.70488744498,53.9432999309
20137,36.6527817404,41.1670846574
20138,43.6960276339,47.6913274969
20139,63.3640552995,20.2650214524
20143,7.28100491825,55.5657913433
20151,32.5933805544,41.4178372366
20154,12.9252265109,50.8336402308
20155,10.6236970118,55.9229360776
20162,40.6007078826,43.250023098
20170,60.9708737864,25.5871496485
20171,10.3610339671,47.6418095161
20176,48.788177721,28.7126983714
20180,23.7727609874,46.2004411436
20181,28.3048968139,41.5751532498
20182,35.7699805068,38.2694414196
20184,7.49976694323,54.8908683535
20193,43.2545201669,35.4756280274
20194,15.6079369998,48.3918935101
20198,9.93260320135,53.8310199576
20201,18.6181434599,48.8240253624
20203,11.1597925165,51.3765179655
20204,17.7542760151,57.2200656429
20206,5.45975120121,51.1430014276
20207,6.72268907563,59.5108548247
20209,17.1395057867,48.6219872078
20210,10.91999886,62.6043185265
20213,13.5155339592,47.4792581063
20214,17.1275607274,50.7298654774
20215,12.9730092317,52.3578992473
20216,19.7731410167,40.0412189928
20220,58.3134205153,24.7673788339
20221,17.0282141798,52.3017132195
20222,7.73964656231,55.0231626406
20225,13.3284762097,49.4364794692
20226,12.3922660536,49.7566603258
20228,31.3276026743,40.1260942595
20229,26.6780225459,45.3417422277
20230,11.5942028986,59.7904647676
20232,56.4279398762,25.0022134821
20233,12.6822157434,65.8538815723
20234,62.5386996904,20.5585993381
20236,38.7421532631,34.3516400038
20239,6.97927392301,54.0584673286
20246,7.17185385656,51.288361719
20247,13.9867370222,50.0875838464
20252,6.81044267877,54.7137625739
20253,6.20437956204,56.2848288447
20257,16.4680464579,44.0387629711
20261,12.8751266661,56.9388535135
20265,45.7566249575,33.6315104082
20271,22.8677644592,46.0869945362
20272,5.42833208412,58.8029683055
20274,60.9181896389,25.3495442841
20277,8.68495052197,54.1562793686
20278,60.4265402844,25.3625755842
20279,20.9427368044,47.7789753748
20280,12.7331236744,48.6910544999
20282,16.4179104478,48.3945062863
20284,21.2195121951,37.9124003364
20286,9.23606879485,51.8547910207
20287,34.9269749052,38.9539478627
20292,13.8957521305,52.9962517057
20293,7.26872246696,59.6852210238
20294,24.5788528511,45.5200844187
20295,20.9101988148,47.0538467623
20301,6.49350649351,68.7445529183
20303,48.2352941176,32.0865638945
20304,10.3258423992,51.5341144642
20308,13.6745969571,47.5917433606
20310,5.41450715326,55.3484719581
20311,15.5083717759,48.5390093096
20313,5.72005918949,57.1392187405
20314,21.2598425197,49.5828074939
20316,52.5498891353,27.1630399878
20318,45.3291625196,41.8735321661
20322,25.0429514423,43.0842191256
20327,8.39883850531,56.966890726
20329,6.03773584906,79.4927781392
20331,14.3243243243,43.4243765144
20334,5.01785124959,51.958703661
20335,59.2383638928,21.6444083459
20339,19.2976534198,49.6340788202
20341,11.9039885454,54.3294131254
20343,8.76390815662,52.9484774614
20344,30.5319504851,41.9251699582
20349,8.54684819897,49.8371772786
20350,6.46482005661,54.583899215
20358,13.594286347,50.6738154785
20359,7.33162058467,57.1589722415
20360,22.8373444096,46.304538491
20362,43.4737811826,31.1190942142
20366,40.8754497173,34.720466938
20367,7.1220081728,59.131259134
20369,11.0922700516,49.3553601097
20371,54.854368932,24.4099062605
20373,8.70942201108,53.5858170202
20374,16.3845506406,56.7730948703
20377,6.03562724156,47.7179201431
20380,6.35694850348,53.2816813603
20383,60.1295745053,24.2858367699
20384,13.4371957157,54.6975159536
20386,43.6309589343,31.726753655
20390,14.4221440699,61.909740982
20392,9.65086168408,54.7953296323
20396,8.20158102767,57.8327054654
20398,7.98840392978,58.1557916484
20400,41.0874006184,35.0980946144
20409,48.3583067223,28.736399258
20415,5.19187358916,60.2306406165
20417,17.6189210736,51.2859407584
20428,6.73022994952,55.8093851896
20431,12.6541250376,44.875859995
20434,7.31500801355,56.3317076833
20435,35.1342525399,38.5047545168
20437,8.00206771776,57.6949724156
20438,30.2043342089,40.9617860801
20440,60.8648776575,21.8523203786
20441,53.6807918342,23.3510244568
20442,22.0,41.6576275862
20443,15.8279878656,52.7771480955
20446,8.32455316948,51.4432951146
20447,47.5060016004,33.9831311338
20448,31.2584573748,41.0452242079
20449,53.9159358936,27.6184060978
20453,33.152173913,37.5118065967
20454,55.4122026055,25.7576268452
20456,40.0900900901,36.1134016775
20462,12.5710726699,51.0688803028
20464,44.6153846154,28.9573687003
20465,24.1660786974,46.9131019511
20469,16.2539506422,46.6137367568
20473,12.8665318504,58.8214305037
20476,56.3533573178,25.6277630148
20477,17.9985601152,48.608106055
20478,6.67261707672,49.0952176475
20485,40.5381165919,35.7322146281
20490,19.0030271895,46.8610310516
20491,5.16968828731,54.5571734461
20497,34.1666666667,36.9101355392
20500,15.0782118763,49.8915305191
20504,7.63895889196,66.5506924568
20509,15.4867256637,45.9237473299
20511,17.6608187135,45.9361821482
20513,8.69978488168,54.4108121536
20514,53.7142857143,25.9293919212
20517,11.1350188273,54.8827793957
20519,11.4694675458,51.4192464087
20521,9.47926059513,54.6181510881
20522,38.1872213967,37.2090813137
20525,5.52922590837,54.0726491257
20530,18.8886714929,42.8062367173
20531,7.44713620468,56.4564302856
20532,28.0370187967,38.3473282443
20538,37.8679395386,26.9989959674
20540,16.814159292,43.9882575526
20542,22.1969354396,47.1166102976
20543,6.28540296881,55.5799461475
20547,32.0430348309,38.4098901631
20550,12.968814612,50.6113237883
20552,43.575041684,32.141000352
20555,5.20527478912,54.1582844592
20557,55.1724137931,24.7285041617
20559,43.0215393885,35.8759368621
20563,10.5174876396,53.5630553959
20566,15.9118824328,50.830395533
20567,7.13877784123,50.9641612253
20569,19.3352935935,45.2048041737
20570,21.1002507548,49.3031825216
20571,39.4459123051,37.051038401
20574,8.55405914316,55.9502475687
20575,67.192707979,18.328520931
20578,13.742376041,53.7399193253
20579,14.7667164573,50.8879130069
20580,57.2989822361,28.674384181
20583,7.03504101779,53.2919968095
20587,14.4634712632,52.0374450418
20594,7.86298522301,54.9103018196
20596,19.1805252129,50.1129479845
20597,5.15860301186,45.7134649593
20599,21.2257484261,47.2448718281
20600,12.8205128205,57.0782670203
20604,15.4875853341,49.2622006199
20608,7.46190433811,54.0351752985
20609,16.9278996865,51.0277461896
20610,12.8790042848,54.9781677209
20615,11.4377497031,51.2028864091
20616,25.0,33.689292196
20620,63.2955536181,20.6421176683
20621,54.2179351716,27.322361315
20622,90.0,12.75
20627,25.704989154,39.8181300022
20628,24.4688016655,37.492026799
20631,60.7981220657,23.1496940262
20634,8.37226700867,52.9641904954
20637,39.9095200629,84.73939879
20638,5.13219284603,57.0467807154
20640,25.1504604452,39.4057143714
20641,48.1213872832,29.020500299
20642,11.7071807768,54.878812779
20645,63.0393352645,20.878721525
20649,10.2179836512,57.6618829277
20654,13.6159872638,53.7288215417
20657,18.6340956695,53.2777346831
20658,28.924561995,45.2492982146
20660,8.98876404494,51.9043161565
20664,64.029535865,22.8001658664
20666,29.0744101633,42.3285562301
20671,12.9862672524,49.201492913
20672,13.4691266685,52.3629188365
20674,26.8701422215,44.7151268097
20676,22.4809265921,47.4247266611
20682,55.6561085973,32.7477359963
20683,51.1919698871,30.2457214555
20687,30.3268256012,39.7945720448
20688,7.59595542716,57.0862595528
20690,12.1310445887,56.0771079815
20691,48.4373738189,40.0480413916
20693,56.0453725187,23.4834786783
20696,51.2867178685,30.8031785439
20698,5.61911047556,51.0571008083
20701,10.8350534096,54.8948343266
20702,27.2891267717,40.9848103602
20704,26.8404623563,43.6090689357
20705,17.351095453,47.8415531858
20708,11.4544804714,57.4618366939
20709,21.5165452741,44.2866247043
20710,24.3061909119,55.5111209263
20715,29.9430262671,40.693205557
20716,18.3098591549,107.808547839
20718,30.9796396279,41.2393627879
20719,21.6414514845,43.7745421454
20721,43.5146443515,34.424358967
20722,14.3755673192,48.6325444625
20724,12.053925456,47.2607016872
20725,28.7414531733,44.2503632004
20728,50.3649635036,28.4949307828
20729,65.7730367043,19.2162450601
20731,8.6789483429,53.4268388996
20733,21.8179100866,46.0218720712
20735,5.79880403278,57.730180524
20736,10.7320593586,54.8586871034
20737,20.1785714286,45.1242192118
20739,10.1466362739,53.3710923771
20742,63.3637043396,26.1706988706
20746,16.9806598863,56.394740185
20748,14.5074594614,62.1361607455
20749,21.9501546636,49.8621247001
20752,22.4080629036,47.2275914246
20753,31.4935064935,36.253770712
20754,29.8809020011,39.0723706401
20755,7.87671232877,55.9350779405
20756,10.9103275086,52.2833453002
20757,58.5147247119,25.5813916729
20761,24.9190938511,41.3346200201
20766,48.6395315533,30.3657347408
20767,6.44827251448,57.4967630685
20768,49.3266884243,29.4695184824
20772,74.9279433763,14.5041057493
20781,12.8110764299,49.3785743791
20783,17.6980455349,55.3239421977
20785,16.3970078837,51.1484352533
20786,53.6163139544,27.4323388051
20788,20.6015037594,49.1724718693
20789,49.3212669683,30.9064690279
20791,7.06471151641,79.717605051
20795,49.9267317388,25.7748613213
20798,13.2015816479,51.1051052403
20799,19.1135190792,41.9216749674
20800,10.3443418816,51.3621403641
20802,6.31885377107,54.9050271167
20806,34.1774221383,40.5226982236
20812,14.0497297737,56.0276224266
20815,43.1395348837,31.6275445068
20818,45.1911603265,27.0271223989
20823,71.1811997526,18.5268524579
20830,8.87803277033,51.4628180116
20833,43.6791335251,36.1576146264
20834,58.7183308495,26.0351405519
20838,5.70719602978,63.9336733122
20840,19.8047805251,47.1628077297
20841,16.3640929966,49.6448951364
20845,25.1475469193,45.5402296076
20848,21.0321032103,48.8888440568
20849,51.2077294686,23.3255372314
20850,34.3274657099,40.9610633634
20851,33.2748024583,38.5989767188
20852,46.1168255167,31.8119311581
20854,14.740383107,49.1337208359
20856,7.65529308836,58.7182278939
20857,17.8541822101,51.6001337804
20861,8.58606508093,50.8305850682
20862,9.33220667545,51.5108088027
20863,15.5737704918,49.5204098361
20864,20.0454929009,53.3528495685
20865,20.8622297928,45.9697001481
20866,15.2198522938,47.6801544602
20867,47.114535677,30.5388476963
20868,35.545372421,33.979123039
20871,57.5516693164,25.970974179
20876,9.669955706,54.131999091
20877,14.7366070904,48.0090731946
20878,21.5094111239,48.829113858
20880,38.4848484848,41.5199749216
20886,9.69684385382,47.4179960477
20888,19.2458899214,58.2711789209
20889,42.8245686113,35.8878729493
20891,49.7142857143,31.0444610837
20893,42.6626349597,31.1282393858
20896,61.1923170984,22.8773944198
20898,42.0079370219,35.8131632327
20903,12.97856049,54.4337804298
20907,6.46298472385,55.6673576725
20908,41.0903173312,33.0153766729
20910,57.0675277959,25.352757042
20912,11.7137571477,54.8548314138
20918,8.02512212142,54.5336862622
20921,16.1973665171,52.7925276546
20922,24.1485631728,41.4431979528
20923,24.4644676017,45.7493805099
20924,8.08438025522,50.1099600561
20925,17.3986220391,47.5176261952
20926,17.7305255388,46.891538647
20929,10.3545318764,48.3900409044
20932,39.8089171975,36.533529541
20941,62.0689655172,24.0969131986
20942,7.09744507773,54.3645901181
20945,24.8181788265,40.8219009263
20950,5.15723712742,56.903790448
20953,10.7657423591,52.609671592
20955,14.9758454106,44.8931201066
20956,8.08080808081,50.7356739812
20957,9.97409534843,54.9602908156
20958,9.38398457919,51.2491877264
20959,65.474587987,22.0075546685
20960,10.6753582481,52.1421275418
20962,15.6105100464,56.30300485
20967,36.3820488221,36.4512422394
20968,8.68397493286,68.2062914827
20969,5.06838294449,55.2566626904
20970,6.05112103223,53.5779261623
20974,39.61352657,37.180089955
20975,20.4737035296,50.1361852126
20976,6.80239639224,53.8956765733
20983,6.62629867165,53.99385663
20985,6.33380947635,55.9623453728
20986,7.03535732856,54.0694595795
20987,26.9023660593,47.6428347697
20993,12.3600394808,55.6088472432
20999,24.9965888934,46.7338913433
21006,28.3614436774,41.2897823395
21007,40.7079646018,32.4867574001
21008,35.3933506187,39.5208470792
21011,21.3940397351,43.6897282485
21018,9.30155220607,54.7506729284
21020,11.6221072109,51.8260798806
21021,10.5872744821,52.4375247375
21022,7.24287783679,41.3006749424
21025,34.9525874624,35.6231347739
21026,21.7760323331,44.2709837059
21028,8.20143884892,59.908137931
21038,50.0,34.6564234162
21047,23.6682202282,42.3018600683
21048,21.9645293315,42.5682739803
21049,31.9238900634,39.9544186047
21051,41.3605442177,32.1039887403
21053,32.2916666667,36.2646336207
21055,7.65087326201,51.4719176151
21057,16.1472148541,49.6062632271
21058,26.0747701736,44.6741753373
21060,6.37288135593,55.8591569842
21062,45.3125,32.1819827586
21063,35.3672381612,35.4795995756
21066,19.833077092,47.9024091732
21074,71.5465758777,17.7810247636
21078,11.4820106507,54.881332551
21083,54.1490857947,27.8571104321
21084,43.1527632137,31.4221212501
21085,10.3448275862,58.6620214031
21088,15.2287012729,47.183033109
21091,79.5425006499,12.6535039139
21092,23.1101511879,38.5054680867
21093,26.6330666015,46.552920589
21095,23.8544004954,41.1608670469
21096,16.1482921411,53.0370347317
21097,11.9875882699,53.2158486904
21098,46.9430872838,26.4256701439
21100,14.8355046971,50.1899584479
21101,28.0591984516,43.3291068451
21104,7.52427184466,55.0363632478
21108,50.1953125,27.8248545259
21109,20.3537261712,50.2796345943
21113,52.8708133971,24.348754331
21114,7.834814646,57.4805228994
21116,49.3534482759,26.8013436385
21123,8.94217364635,55.7031740751
21128,11.7368828614,57.1039852084
21130,33.3333333333,51.62892372
21132,7.94701986755,79.0124667732
21133,12.6737522032,47.4799187528
21134,18.156926215,50.5174692053
21138,6.60328645628,59.1567597121
21140,14.2485063941,47.3665612757
21141,31.9068118511,42.4330734101
21143,12.1827411168,53.2758778225
21144,52.380952381,22.471442646
21147,44.2028985507,34.3586356822
21151,18.5096868497,49.2337803574
21158,19.2513368984,45.3085303338
21162,47.4433339283,32.6324013613
21163,8.80430030603,52.6444785238
21164,53.8461538462,29.1540795756
21169,6.78123548537,71.3075259862
21171,18.8984103328,73.111537078
21173,13.1583462,52.1903094827
21176,13.316892725,50.3355431779
21181,21.8181818182,46.4490282132
21188,11.7984020903,49.133471769
21192,8.73827180727,55.6601483746
21193,63.6752136752,20.9926790451
21196,56.4033954604,27.5424782534
21197,10.0962935292,48.9907127124
21199,37.7192982456,41.6866715064
21200,10.3845057633,48.6531594777
21202,69.8275862069,19.4101783591
21203,16.4892726682,47.6883605793
21204,19.0632808937,45.2371201068
21205,7.92333016695,52.6481873769
21206,18.4157908229,53.9179626798
21223,15.5588845356,56.2391175466
21226,22.6788432268,41.8070288144
21227,7.31338069174,53.5999887561
21231,10.8286442628,55.5905473911
21232,46.2686567164,35.2723520329
21235,18.626155043,48.3782894557
21237,5.72708239472,57.6209830049
21238,20.0441309744,46.0814439307
21239,11.7046412624,54.9318840522
21244,17.5548172757,46.1420854623
21246,43.3208844145,35.7712833118
21251,12.7756304521,46.9254765266
21253,28.66702903,42.5143483174
21254,9.90868482429,51.4974603776
21255,43.879883443,32.6738178083
21261,35.9523809524,31.4057044335
21264,44.6680080483,34.4104433498
21267,42.1688381393,34.1872100158
21269,5.06186726659,54.01696831
21270,57.3949669439,21.2343636243
21271,29.4117647059,41.0280730223
21274,15.0784181869,42.9268313846
21275,8.88888888889,56.8866206897
21276,72.5085351975,18.5790648002
21280,11.0714542117,54.0708710289
21284,44.0551084244,31.4369613773
21286,21.8271314424,48.4976012519
21287,5.8360013248,52.5082856838
21288,36.8745966875,34.2133510358
21289,9.06567992599,51.7976330983
21293,44.7098976109,32.7571754737
21296,62.2498274672,21.840651103
21298,22.5776504067,45.9369220716
21300,6.52951261327,47.2792520712
21301,22.2674803214,45.0375425501
21303,18.146020093,52.1223820192
21306,25.3107344633,43.2412717709
21307,39.3382352941,37.3794827586
21308,5.0925655551,56.243896594
21309,23.9669421488,58.7747869116
21312,57.1345740204,24.4738517303
21315,25.3591505309,48.1757522238
21321,28.4877822546,48.8140145991
21322,13.9541908892,51.5509496034
21323,29.0570175439,39.9763520871
21325,10.159643861,51.1467876676
21326,23.1141285716,45.3067460099
21329,7.67366720517,56.4560993817
21331,46.0869565217,31.7954302849
21333,39.7578808582,27.3933712755
21337,17.0390358801,49.143932733
21340,6.96034312361,54.1696222576
21341,45.3403065301,32.5168882109
21342,15.9678512637,50.4913333979
21343,38.7096774194,48.4363515017
21344,10.367944818,46.3537350698
21346,50.0,31.509667063
21348,22.6178074637,44.2630570247
21349,14.1492152225,53.6665117624
21354,6.31252079406,66.0201091425
21355,8.68946375832,57.3539651553
21357,28.3511797371,39.6246187457
21364,6.51030067866,55.3525455787
21365,53.3825453186,23.7887632992
21367,5.68019975955,55.8748007666
21368,22.859806435,47.6458016714
21370,6.33755837225,58.0584242368
21371,17.4326436782,53.0151039239
21375,14.1042936611,49.9674607085
21376,9.14985590778,52.9496064792
21378,10.2599179207,52.3587442804
21382,25.6032171582,52.6786909494
21383,44.398340249,30.9516726284
21384,10.8154090566,52.8160858671
21385,13.3913625711,48.3830391466
21388,15.5984067525,46.9760423266
21392,44.6327683616,30.1162828755
21397,19.9536958955,44.2589096277
21398,28.4237726098,40.2121464849
21399,16.4852804263,51.8746724586
21401,21.2151606983,46.3130279156
21403,21.1668570424,44.8248610704
21406,12.3731196245,48.4961706393
21410,42.5492703475,32.554551444
21414,46.5020576132,48.002213708
21415,8.27561907488,53.167463548
21419,66.6253910323,20.7709359606
21420,9.55657492355,51.2450933249
21431,13.7741046832,45.1064120832
21434,12.0960054585,54.9405726793
21437,13.677418533,50.5004467498
21443,8.36522439712,55.2938071458
21447,12.3869643692,54.8222842778
21450,49.6997698835,34.0755540898
21451,9.02824204068,51.265363708
21453,31.7329304691,53.871489179
21454,11.273342961,50.1204191988
21456,6.84210526316,50.2287705471
21460,62.8405157277,23.2919608274
21462,64.2602495544,20.204206159
21464,29.2691538894,40.4586879242
21467,13.4522762491,60.2061426882
21469,20.2241426651,47.4761702346
21473,36.6295868246,29.1949207425
21475,34.6055979644,35.0718399579
21477,38.0175994997,36.6723883781
21488,27.0036899452,45.6979163141
21495,15.052569712,46.4733323275
21496,7.12580161004,54.463280026
21497,7.18931950509,53.4939956332
21498,26.8361189867,41.1292558214
21499,18.1636726547,51.7089159612
21500,56.0773985881,26.7616478165
21502,8.34482758621,57.8653412604
21503,23.1067961165,40.0344747238
21505,46.0784313725,43.2247464503
21507,26.1994125326,45.8138955163
21509,12.1714643304,50.3976817665
21512,57.7703431902,30.0871037609
21521,6.18919913761,52.0708259216
21522,11.1654753924,52.176902799
21525,15.4837513328,50.5191139445
21528,10.3342398456,49.998373613
21532,71.5123431477,18.04291326
21538,5.99625234229,53.0600971376
21542,23.779983825,43.5267950148
21543,52.3131672598,28.2859688305
21546,42.5381161725,32.882559936
21551,33.5462815082,66.3157395679
21556,45.0,31.5966724138
21557,14.0976600227,51.849273079
21558,31.869241038,42.5361068042
21562,7.05420446748,53.2603018457
21563,19.7285067873,44.7986044625
21564,50.7418397626,29.8588314745
21566,19.9068163572,46.6614205105
21567,49.791326438,31.7755711148
21569,48.3933787731,27.0288406138
21571,24.4565817929,40.1966925423
21573,49.2813141684,30.698937259
21575,30.0088261253,42.8073603798
21578,55.0561797753,26.4755986052
21579,14.6855609766,46.4092774148
21580,37.7551020408,32.7630401126
21583,31.3862281527,40.3297866044
21586,42.0118343195,28.1979922465
21587,20.7641764599,47.3509177343
21590,9.20251789461,55.8427275447
21591,12.8243227797,46.7159923999
21595,41.9526057063,37.0868125735
21596,8.15006468305,56.3742677432
21600,13.9462112561,54.205646106
21603,27.3978718655,37.5985333474
21608,36.5853658537,40.6541631623
21609,54.5871559633,26.329180639
21622,37.143551917,39.4269394281
21624,65.4432837201,21.4129993337
21625,13.6851250283,54.0489912028
21626,9.67113298369,56.2802619094
21627,39.2,40.1352275862
21629,9.97361878191,56.2613016785
21632,11.226859587,53.2006489571
21634,9.77596741344,54.965435775
21637,7.59981619524,55.3193061899
21638,15.7574098973,51.7592234189
21639,17.4970716685,51.848629268
21647,5.33333333333,53.4110590038
21648,12.9356296431,49.5287367579
21652,31.166022331,41.6016280702
21653,11.2295081967,48.9767314867
21654,11.5,51.3080896552
21655,22.9927007299,51.3039416058
21657,51.1568123393,29.171030937
21659,13.4078615218,46.483052091
21663,42.7628127989,37.0471803809
21664,61.829689298,26.5189476608
